date,location,commodity,price,rfh
2019-12,Dhaka,Rice (coarse),28.9,2.413566666666666
2019-12,Dhaka,Wheat flour,32.8,2.413566666666666
2019-12,Dhaka,Oil (palm),69.2,2.413566666666666
2019-12,Khulna,Rice (coarse),26.5,2.2053333333333334
2019-12,Khulna,Wheat flour,32.5,2.2053333333333334
2019-12,Khulna,Oil (palm),69.8,2.2053333333333334
2019-12,Khulna,Lentils (masur),55.3,2.2053333333333334
2019-12,Rajshahi,Wheat flour,31.5,1.1059
2019-12,Rajshahi,Oil (palm),68.3,1.1059
2019-12,Sylhet,Lentils (masur),68.8,2.362433333333333
2020-01,Barisal,Rice (coarse),32.2,7.841666666666668
2020-01,Barisal,Wheat flour,33.0,7.841666666666668
2020-01,Barisal,Lentils (masur),64.7,7.841666666666668
2020-01,Chittagong,Rice (coarse),33.3,7.421633333333333
2020-01,Chittagong,Wheat flour,33.5,7.421633333333333
2020-01,Chittagong,Oil (palm),79.9,7.421633333333333
2020-01,Chittagong,Lentils (masur),73.1,7.421633333333333
2020-01,Dhaka,Wheat flour,28.39,5.938266666666666
2020-01,Dhaka,Rice (coarse),28.9,5.938266666666666
2020-01,Dhaka,Wheat flour,32.8,5.938266666666666
2020-01,Dhaka,Lentils (masur),65.5,5.938266666666666
2020-01,Khulna,Wheat flour,32.3,9.074666666666667
2020-01,Khulna,Oil (palm),80.1,9.074666666666667
2020-01,Khulna,Lentils (masur),65.9,9.074666666666667
2020-01,Rajshahi,Wheat flour,31.6,13.976466666666669
2020-01,Rajshahi,Oil (palm),79.2,13.976466666666669
2020-01,Sylhet,Wheat flour,33.5,8.158733333333332
2020-01,Sylhet,Oil (palm),78.8,8.158733333333332
2020-01,Sylhet,Lentils (masur),75.4,8.158733333333332
2020-02,Barisal,Rice (coarse),33.2,4.295833333333333
2020-02,Barisal,Wheat flour,33.1,4.295833333333333
2020-02,Barisal,Oil (palm),80.5,4.295833333333333
2020-02,Barisal,Lentils (masur),69.2,4.295833333333333
2020-02,Chittagong,Rice (coarse),33.5,3.0375333333333336
2020-02,Chittagong,Wheat flour,33.8,3.0375333333333336
2020-02,Chittagong,Lentils (masur),74.8,3.0375333333333336
2020-02,Dhaka,Rice (coarse),30.7,3.2469
2020-02,Dhaka,Wheat flour,32.6,3.2469
2020-02,Dhaka,Lentils (masur),69.2,3.2469
2020-02,Khulna,Rice (coarse),28.9,3.616
2020-02,Khulna,Wheat flour,31.9,3.616
2020-02,Khulna,Lentils (masur),69.7,3.616
2020-02,Rajshahi,Rice (coarse),29.3,3.5568666666666666
2020-02,Rajshahi,Wheat flour,31.6,3.5568666666666666
2020-02,Rajshahi,Oil (palm),77.2,3.5568666666666666
2020-02,Sylhet,Wheat flour,33.5,7.738133333333334
2020-02,Sylhet,Oil (palm),79.9,7.738133333333334
2020-03,Barisal,Wheat flour,32.4,8.1
2020-03,Barisal,Oil (palm),79.8,8.1
2020-03,Barisal,Lentils (masur),71.3,8.1
2020-03,Chittagong,Wheat flour,33.9,8.066233333333333
2020-03,Chittagong,Oil (palm),76.9,8.066233333333333
2020-03,Dhaka,Wheat flour,27.22,13.7284
2020-03,Dhaka,Rice (coarse),32.5,13.7284
2020-03,Dhaka,Oil (palm),75.6,13.7284
2020-03,Dhaka,Lentils (masur),69.7,13.7284
2020-03,Khulna,Rice (coarse),31.8,16.482666666666667
2020-03,Khulna,Wheat flour,31.8,16.482666666666667
2020-03,Khulna,Lentils (masur),68.0,16.482666666666667
2020-03,Rajshahi,Wheat flour,31.6,11.674533333333336
2020-03,Rajshahi,Oil (palm),72.3,11.674533333333336
2020-03,Rajshahi,Lentils (masur),65.1,11.674533333333336
2020-03,Sylhet,Wheat flour,33.2,17.568766666666665
2020-03,Sylhet,Oil (palm),81.8,17.568766666666665
2020-04,Barisal,Wheat flour,32.55,65.50833333333334
2020-04,Barisal,Oil (palm),77.96,65.50833333333334
2020-04,Barisal,Lentils (masur),88.25,65.50833333333334
2020-04,Chittagong,Wheat flour,34.12,68.88743333333333
2020-04,Chittagong,Oil (palm),76.47,68.88743333333333
2020-04,Chittagong,Lentils (masur),82.26,68.88743333333333
2020-04,Dhaka,Wheat flour,26.5,59.88886666666667
2020-04,Dhaka,Wheat flour,32.89,59.88886666666667
2020-04,Khulna,Rice (coarse),22.5,31.850666666666665
2020-04,Khulna,Wheat flour,32.4,31.850666666666665
2020-04,Khulna,Oil (palm),72.45,31.850666666666665
2020-04,Khulna,Lentils (masur),85.53,31.850666666666665
2020-04,Rajshahi,Oil (palm),69.31,25.55293333333333
2020-04,Sylhet,Wheat flour,33.61,76.65873333333333
2020-04,Sylhet,Lentils (masur),92.3,76.65873333333333
2020-05,Barisal,Wheat flour,32.8,64.93333333333334
2020-05,Barisal,Oil (palm),73.9,64.93333333333334
2020-05,Barisal,Lentils (masur),86.1,64.93333333333334
2020-05,Chittagong,Rice (coarse),35.3,50.019866666666665
2020-05,Chittagong,Wheat flour,34.1,50.019866666666665
2020-05,Chittagong,Oil (palm),76.0,50.019866666666665
2020-05,Chittagong,Lentils (masur),82.5,50.019866666666665
2020-05,Dhaka,Wheat flour,27.12,110.71603333333331
2020-05,Dhaka,Rice (coarse),41.5,110.71603333333331
2020-05,Dhaka,Wheat flour,33.1,110.71603333333331
2020-05,Dhaka,Oil (palm),72.6,110.71603333333331
2020-05,Dhaka,Lentils (masur),81.5,110.71603333333331
2020-05,Khulna,Rice (coarse),39.1,88.97866666666665
2020-05,Khulna,Wheat flour,32.8,88.97866666666665
2020-05,Rajshahi,Rice (coarse),38.6,71.1059
2020-05,Rajshahi,Wheat flour,31.7,71.1059
2020-05,Rajshahi,Oil (palm),67.5,71.1059
2020-05,Rajshahi,Lentils (masur),82.9,71.1059
2020-05,Sylhet,Wheat flour,33.7,172.68783333333332
2020-05,Sylhet,Oil (palm),83.7,172.68783333333332
2020-05,Sylhet,Lentils (masur),89.4,172.68783333333332
2020-06,Dhaka,Wheat flour,26.68,93.81483333333334
2020-07,Dhaka,Wheat flour,25.5,131.09876666666665
2020-08,Dhaka,Wheat flour,26.29,93.76543333333332
2020-09,Dhaka,Wheat flour,26.93,111.47533333333332
2020-11,Dhaka,Wheat flour,28.69,6.456766666666667
2020-12,Dhaka,Wheat flour,29.0,1.4568
2021-01,Dhaka,Wheat flour,29.0,1.3518666666666668
2021-02,Dhaka,Wheat flour,29.79,2.0247
2021-03,Dhaka,Wheat flour,29.5,9.3642
2021-05,Dhaka,Wheat flour,29.11,116.3642
2024-09,Barisal,Rice (coarse),59.25,187.7333333333333
2024-09,Barisal,Wheat flour,52.25,187.7333333333333
2024-09,Barisal,Oil (palm),133.5,187.7333333333333
2024-09,Barisal,Lentils (masur),110.0,187.7333333333333
2024-09,Chittagong,Wheat flour,50.0,183.92273333333333
2024-09,Chittagong,Oil (palm),136.75,183.92273333333333
2024-09,Chittagong,Lentils (masur),127.5,183.92273333333333
2024-09,Chittagong,Oil (palm),136.75,183.92273333333333
2024-09,Dhaka,Wheat flour,55.0,168.69753333333333
2024-09,Dhaka,Oil (palm),129.0,168.69753333333333
2024-09,Khulna,Rice (coarse),53.0,135.44799999999998
2024-09,Khulna,Lentils (masur),107.5,135.44799999999998
2024-09,Rajshahi,Wheat flour,52.5,117.95686666666666
2024-09,Rajshahi,Oil (palm),135.0,117.95686666666666
2024-09,Sylhet,Rice (coarse),53.0,123.79893333333332
2024-09,Sylhet,Oil (palm),137.5,123.79893333333332
2024-10,Barisal,Rice (coarse),58.0,109.82916666666668
2024-10,Barisal,Lentils (masur),110.0,109.82916666666668
2024-10,Chittagong,Wheat flour,43.0,52.56289999999999
2024-10,Chittagong,Rice (coarse),49.0,52.56289999999999
2024-10,Chittagong,Oil (palm),143.25,52.56289999999999
2024-10,Chittagong,Lentils (masur),132.5,52.56289999999999
2024-10,Chittagong,Rice (coarse),49.0,52.56289999999999
2024-10,Chittagong,Wheat flour,50.25,52.56289999999999
2024-10,Chittagong,Oil (palm),143.25,52.56289999999999
2024-10,Chittagong,Lentils (masur),132.5,52.56289999999999
2024-10,Dhaka,Rice (coarse),53.75,102.53703333333333
2024-10,Dhaka,Wheat flour,55.0,102.53703333333333
2024-10,Khulna,Rice (coarse),53.0,90.43733333333334
2024-10,Khulna,Wheat flour,52.5,90.43733333333334
2024-10,Rajshahi,Wheat flour,52.5,46.75296666666666
2024-10,Rajshahi,Oil (palm),151.25,46.75296666666666
2024-10,Sylhet,Wheat flour,59.25,88.68783333333333
2024-10,Sylhet,Lentils (masur),132.5,88.68783333333333
2020-06,Barisal,Rice (coarse),42.4,117.49166666666667
2020-06,Barisal,Wheat flour,33.08,117.49166666666667
2020-06,Barisal,Oil (palm),72.31,117.49166666666667
2020-06,Barisal,Lentils (masur),78.0,117.49166666666667
2020-06,Chittagong,Rice (coarse),39.08,194.72186666666667
2020-06,Chittagong,Lentils (masur),77.7,194.72186666666667
2020-06,Dhaka,Wheat flour,33.18,93.81483333333334
2020-06,Dhaka,Oil (palm),71.6,93.81483333333334
2020-06,Dhaka,Lentils (masur),76.22,93.81483333333334
2020-06,Khulna,Rice (coarse),39.96,127.02933333333333
2020-06,Khulna,Wheat flour,33.03,127.02933333333333
2020-06,Khulna,Oil (palm),66.87,127.02933333333333
2020-06,Rajshahi,Wheat flour,31.78,102.79606666666666
2020-06,Rajshahi,Oil (palm),68.46,102.79606666666666
2020-06,Rajshahi,Lentils (masur),75.54,102.79606666666666
2020-06,Sylhet,Wheat flour,33.65,288.0740666666667
2020-06,Sylhet,Oil (palm),81.94,288.0740666666667
2020-06,Sylhet,Lentils (masur),82.1,288.0740666666667
2020-07,Barisal,Rice (coarse),41.0,139.09583333333333
2020-07,Barisal,Wheat flour,32.5,139.09583333333333
2020-07,Barisal,Rice (coarse),41.0,139.09583333333333
2020-07,Chittagong,Oil (palm),77.46,241.6159
2020-07,Chittagong,Oil (palm),77.0,241.6159
2020-07,Chittagong,Wheat flour,34.0,241.6159
2020-07,Chittagong,Oil (palm),77.5,241.6159
2020-07,Dhaka,Rice (coarse),42.96,131.09876666666665
2020-07,Dhaka,Wheat flour,34.0,131.09876666666665
2020-07,Dhaka,Rice (coarse),42.5,131.09876666666665
2020-07,Khulna,Rice (coarse),41.04,111.81066666666663
2020-07,Khulna,Wheat flour,35.33,111.81066666666663
2020-07,Khulna,Oil (palm),65.15,111.81066666666663
2020-07,Khulna,Lentils (masur),71.27,111.81066666666663
2020-07,Khulna,Rice (coarse),41.0,111.81066666666663
2020-07,Khulna,Wheat flour,35.0,111.81066666666663
2020-07,Khulna,Oil (palm),67.0,111.81066666666663
2020-07,Khulna,Lentils (masur),70.0,111.81066666666663
2020-07,Rajshahi,Wheat flour,32.5,169.3647
2020-07,Rajshahi,Lentils (masur),71.9,169.3647
2020-07,Rajshahi,Oil (palm),78.3,169.3647
2020-07,Rajshahi,Lentils (masur),73.5,169.3647
2020-07,Sylhet,Wheat flour,35.0,340.0396666666666
2020-07,Sylhet,Lentils (masur),76.12,340.0396666666666
2020-07,Sylhet,Oil (palm),88.5,340.0396666666666
2020-08,Barisal,Oil (palm),65.5,155.09166666666667
2020-08,Chittagong,Oil (palm),77.5,190.86976666666664
2020-08,Dhaka,Wheat flour,34.0,93.76543333333332
2020-08,Khulna,Rice (coarse),41.05,123.016
2020-08,Khulna,Wheat flour,35.07,123.016
2020-08,Khulna,Lentils (masur),70.0,123.016
2020-08,Rajshahi,Lentils (masur),73.5,53.6941
2020-08,Sylhet,Rice (coarse),39.55,147.41533333333334
2020-08,Sylhet,Oil (palm),88.5,147.41533333333334
2020-09,Barisal,Rice (coarse),44.68,99.97916666666669
2020-09,Barisal,Wheat flour,32.5,99.97916666666669
2020-09,Barisal,Oil (palm),74.58,99.97916666666669
2020-09,Chittagong,Wheat flour,33.0,100.8499
2020-09,Chittagong,Oil (palm),79.77,100.8499
2020-09,Dhaka,Rice (coarse),43.98,111.47533333333332
2020-09,Khulna,Rice (coarse),43.21,64.216
2020-09,Khulna,Wheat flour,35.0,64.216
2020-09,Khulna,Lentils (masur),68.78,64.216
2020-09,Rajshahi,Wheat flour,32.5,121.30193333333334
2020-09,Sylhet,Rice (coarse),41.76,259.0767333333333
2020-09,Sylhet,Wheat flour,35.0,259.0767333333333
2020-09,Sylhet,Oil (palm),88.5,259.0767333333333
2020-10,Barisal,Rice (coarse),45.5,83.29166666666667
2020-10,Barisal,Wheat flour,32.5,83.29166666666667
2020-10,Barisal,Oil (palm),83.88,83.29166666666667
2020-10,Barisal,Lentils (masur),69.93,83.29166666666667
2020-10,Chittagong,Oil (palm),83.14,136.33553333333333
2020-10,Chittagong,Wheat flour,34.0,136.33553333333333
2020-10,Chittagong,Oil (palm),77.5,136.33553333333333
2020-10,Dhaka,Rice (coarse),43.61,92.72223333333334
2020-10,Dhaka,Wheat flour,34.0,92.72223333333334
2020-10,Khulna,Rice (coarse),44.1,49.21866666666667
2020-10,Khulna,Wheat flour,35.0,49.21866666666667
2020-10,Khulna,Oil (palm),67.0,49.21866666666667
2020-10,Rajshahi,Wheat flour,32.5,46.15296666666666
2020-10,Rajshahi,Oil (palm),77.0,46.15296666666666
2020-10,Sylhet,Rice (coarse),45.63,153.10580000000002
2020-10,Sylhet,Wheat flour,35.0,153.10580000000002
2020-10,Sylhet,Lentils (masur),74.0,153.10580000000002
2020-11,Barisal,Rice (coarse),45.5,11.6625
2020-11,Barisal,Wheat flour,32.5,11.6625
2020-11,Barisal,Oil (palm),90.0,11.6625
2020-11,Barisal,Lentils (masur),73.07,11.6625
2020-11,Chittagong,Rice (coarse),45.0,27.214133333333333
2020-11,Chittagong,Oil (palm),86.9,27.214133333333333
2020-11,Chittagong,Wheat flour,34.0,27.214133333333333
2020-11,Chittagong,Oil (palm),77.5,27.214133333333333
2020-11,Dhaka,Rice (coarse),43.5,6.456766666666667
2020-11,Dhaka,Wheat flour,34.0,6.456766666666667
2020-11,Khulna,Oil (palm),80.58,7.317333333333333
2020-11,Rajshahi,Wheat flour,32.5,1.4078666666666668
2020-11,Rajshahi,Oil (palm),77.0,1.4078666666666668
2020-11,Sylhet,Rice (coarse),47.0,4.256633333333333
2020-11,Sylhet,Wheat flour,35.0,4.256633333333333
2020-11,Sylhet,Oil (palm),93.85,4.256633333333333
2020-11,Sylhet,Lentils (masur),75.47,4.256633333333333
2020-12,Barisal,Oil (palm),92.91,1.4375
2020-12,Barisal,Lentils (masur),72.5,1.4375
2020-12,Chittagong,Rice (coarse),45.0,2.7903
2020-12,Chittagong,Wheat flour,33.0,2.7903
2020-12,Chittagong,Rice (coarse),38.67,2.7903
2020-12,Chittagong,Oil (palm),77.5,2.7903
2020-12,Dhaka,Rice (coarse),43.5,1.4568
2020-12,Dhaka,Wheat flour,34.0,1.4568
2020-12,Khulna,Rice (coarse),44.0,1.0613333333333337
2020-12,Khulna,Wheat flour,34.89,1.0613333333333337
2020-12,Khulna,Lentils (masur),71.33,1.0613333333333337
2020-12,Rajshahi,Rice (coarse),44.5,0.6470666666666667
2020-12,Rajshahi,Wheat flour,32.5,0.6470666666666667
2020-12,Rajshahi,Lentils (masur),69.0,0.6470666666666667
2020-12,Sylhet,Rice (coarse),47.0,2.0926
2020-12,Sylhet,Wheat flour,35.0,2.0926
2020-12,Sylhet,Oil (palm),99.44,2.0926
2021-01,Barisal,Wheat flour,32.5,1.7041666666666666
2021-01,Barisal,Lentils (masur),72.5,1.7041666666666666
2021-01,Chittagong,Wheat flour,33.0,1.4944666666666666
2021-01,Chittagong,Oil (palm),100.83,1.4944666666666666
2021-01,Chittagong,Rice (coarse),44.0,1.4944666666666666
2021-01,Chittagong,Oil (palm),87.5,1.4944666666666666
2021-01,Khulna,Wheat flour,35.0,1.816
2021-01,Khulna,Lentils (masur),72.5,1.816
2021-01,Rajshahi,Wheat flour,32.5,2.3255
2021-01,Rajshahi,Oil (palm),79.4,2.3255
2021-01,Rajshahi,Lentils (masur),69.0,2.3255
2021-01,Sylhet,Wheat flour,35.0,2.0344
2021-01,Sylhet,Lentils (masur),72.0,2.0344
2021-02,Barisal,Wheat flour,32.55,2.8833333333333333
2021-02,Barisal,Lentils (masur),72.5,2.8833333333333333
2021-02,Chittagong,Oil (palm),104.95,1.9933333333333327
2021-02,Chittagong,Rice (coarse),44.0,1.9933333333333327
2021-02,Dhaka,Wheat flour,34.22,2.0247
2021-02,Khulna,Wheat flour,35.23,2.805333333333333
2021-02,Khulna,Oil (palm),99.12,2.805333333333333
2021-02,Khulna,Lentils (masur),72.04,2.805333333333333
2021-02,Sylhet,Wheat flour,35.0,3.457666666666667
2021-02,Sylhet,Lentils (masur),75.0,3.457666666666667
2021-03,Barisal,Wheat flour,33.94,5.308333333333333
2021-03,Barisal,Lentils (masur),72.5,5.308333333333333
2021-03,Chittagong,Wheat flour,34.0,6.894033333333334
2021-03,Chittagong,Oil (palm),107.49,6.894033333333334
2021-03,Chittagong,Rice (coarse),46.32,6.894033333333334
2021-03,Chittagong,Wheat flour,34.0,6.894033333333334
2021-03,Chittagong,Oil (palm),87.5,6.894033333333334
2021-03,Khulna,Oil (palm),102.99,3.536
2021-03,Khulna,Lentils (masur),72.73,3.536
2021-03,Rajshahi,Wheat flour,32.78,3.6117666666666666
2021-03,Sylhet,Wheat flour,35.0,47.9656
2021-03,Sylhet,Oil (palm),112.5,47.9656
2021-03,Sylhet,Lentils (masur),75.0,47.9656
2021-04,Barisal,Wheat flour,34.5,6.070833333333333
2021-04,Barisal,Lentils (masur),70.68,6.070833333333333
2021-04,Chittagong,Wheat flour,34.0,10.103766666666669
2021-04,Chittagong,Oil (palm),109.0,10.103766666666669
2021-04,Chittagong,Wheat flour,34.0,10.103766666666669
2021-04,Chittagong,Oil (palm),87.5,10.103766666666669
2021-04,Khulna,Oil (palm),110.08,6.229333333333333
2021-04,Khulna,Lentils (masur),72.87,6.229333333333333
2021-04,Rajshahi,Oil (palm),91.4,10.113733333333334
2021-04,Sylhet,Wheat flour,35.0,54.14546666666666
2021-04,Sylhet,Oil (palm),112.5,54.14546666666666
2021-04,Sylhet,Lentils (masur),75.0,54.14546666666666
2021-05,Barisal,Wheat flour,34.5,61.50416666666666
2021-05,Barisal,Oil (palm),112.47,61.50416666666666
2021-05,Barisal,Lentils (masur),69.85,61.50416666666666
2021-05,Chittagong,Rice (coarse),41.8,54.3863
2021-05,Chittagong,Wheat flour,34.0,54.3863
2021-05,Chittagong,Oil (palm),111.17,54.3863
2021-05,Chittagong,Rice (coarse),48.0,54.3863
2021-05,Chittagong,Oil (palm),87.5,54.3863
2021-05,Dhaka,Rice (coarse),45.0,116.3642
2021-05,Dhaka,Wheat flour,34.56,116.3642
2021-05,Khulna,Wheat flour,34.83,66.23733333333332
2021-05,Khulna,Oil (palm),115.58,66.23733333333332
2021-05,Khulna,Lentils (masur),72.94,66.23733333333332
2021-05,Rajshahi,Rice (coarse),46.5,76.19606666666667
2021-05,Rajshahi,Wheat flour,34.5,76.19606666666667
2021-05,Rajshahi,Oil (palm),112.38,76.19606666666667
2021-05,Sylhet,Wheat flour,35.0,184.6508
2021-05,Sylhet,Lentils (masur),77.78,184.6508
2021-06,Barisal,Rice (coarse),41.0,161.42083333333332
2021-06,Barisal,Oil (palm),115.11,161.42083333333332
2021-06,Chittagong,Oil (palm),122.13,212.8764
2021-06,Dhaka,Rice (coarse),45.76,145.63583333333335
2021-06,Dhaka,Wheat flour,36.5,145.63583333333335
2021-06,Khulna,Rice (coarse),43.58,139.272
2021-06,Khulna,Wheat flour,35.0,139.272
2021-06,Khulna,Oil (palm),116.92,139.272
2021-06,Rajshahi,Wheat flour,34.5,109.40393333333331
2021-06,Rajshahi,Oil (palm),113.0,109.40393333333331
2021-06,Rajshahi,Lentils (masur),71.0,109.40393333333331
2021-06,Sylhet,Rice (coarse),41.73,218.70633333333333
2021-06,Sylhet,Oil (palm),125.34,218.70633333333333
2021-06,Sylhet,Lentils (masur),79.37,218.70633333333333
2021-07,Barisal,Rice (coarse),41.0,139.95000000000002
2021-07,Barisal,Wheat flour,34.81,139.95000000000002
2021-07,Barisal,Oil (palm),112.1,139.95000000000002
2021-07,Barisal,Lentils (masur),71.0,139.95000000000002
2021-07,Chittagong,Rice (coarse),45.52,299.80576666666667
2021-07,Chittagong,Wheat flour,34.5,299.80576666666667
2021-07,Dhaka,Rice (coarse),47.0,127.7901
2021-07,Dhaka,Wheat flour,36.5,127.7901
2021-07,Khulna,Rice (coarse),45.11,176.49333333333334
2021-07,Khulna,Oil (palm),120.54,176.49333333333334
2021-07,Khulna,Lentils (masur),72.84,176.49333333333334
2021-07,Rajshahi,Oil (palm),113.0,106.16863333333332
2021-07,Rajshahi,Lentils (masur),71.0,106.16863333333332
2021-07,Sylhet,Wheat flour,35.0,196.78043333333332
2021-08,Barisal,Rice (coarse),41.0,117.34166666666664
2021-08,Barisal,Wheat flour,35.14,117.34166666666664
2021-08,Barisal,Oil (palm),113.81,117.34166666666664
2021-08,Barisal,Lentils (masur),71.08,117.34166666666664
2021-08,Chittagong,Rice (coarse),46.49,214.2980333333333
2021-08,Chittagong,Wheat flour,34.59,214.2980333333333
2021-08,Dhaka,Rice (coarse),46.69,116.62963333333332
2021-08,Dhaka,Wheat flour,38.35,116.62963333333332
2021-08,Khulna,Rice (coarse),44.5,98.976
2021-08,Khulna,Wheat flour,34.82,98.976
2021-08,Khulna,Oil (palm),119.13,98.976
2021-08,Khulna,Lentils (masur),76.22,98.976
2021-08,Rajshahi,Wheat flour,34.5,118.45096666666666
2021-08,Rajshahi,Oil (palm),113.0,118.45096666666666
2021-08,Rajshahi,Lentils (masur),71.0,118.45096666666666
2021-08,Sylhet,Rice (coarse),48.0,224.26456666666664
2021-08,Sylhet,Oil (palm),113.37,224.26456666666664
2021-08,Sylhet,Lentils (masur),77.5,224.26456666666664
2021-09,Barisal,Rice (coarse),41.0,108.49166666666666
2021-09,Barisal,Wheat flour,35.38,108.49166666666666
2021-09,Barisal,Oil (palm),124.32,108.49166666666666
2021-09,Barisal,Lentils (masur),76.51,108.49166666666666
2021-09,Chittagong,Rice (coarse),43.88,121.46356666666668
2021-09,Chittagong,Wheat flour,34.5,121.46356666666668
2021-09,Chittagong,Oil (palm),124.0,121.46356666666668
2021-09,Dhaka,Rice (coarse),46.0,100.72223333333334
2021-09,Dhaka,Wheat flour,39.0,100.72223333333334
2021-09,Khulna,Wheat flour,35.13,125.24533333333332
2021-09,Khulna,Oil (palm),129.99,125.24533333333332
2021-09,Khulna,Lentils (masur),86.38,125.24533333333332
2021-09,Rajshahi,Wheat flour,34.92,43.898066666666665
2021-09,Rajshahi,Oil (palm),113.0,43.898066666666665
2021-09,Rajshahi,Lentils (masur),89.13,43.898066666666665
2021-09,Sylhet,Wheat flour,35.92,97.06083333333332
2021-09,Sylhet,Lentils (masur),82.7,97.06083333333332
2021-10,Barisal,Rice (coarse),41.45,79.2
2021-10,Barisal,Oil (palm),132.53,79.2
2021-10,Chittagong,Wheat flour,39.15,65.1236
2021-10,Chittagong,Oil (palm),131.78,65.1236
2021-10,Dhaka,Rice (coarse),44.85,78.9506
2021-10,Dhaka,Wheat flour,39.0,78.9506
2021-10,Khulna,Rice (coarse),43.16,64.25333333333333
2021-10,Khulna,Wheat flour,37.02,64.25333333333333
2021-10,Khulna,Oil (palm),141.94,64.25333333333333
2021-10,Khulna,Lentils (masur),88.29,64.25333333333333
2021-10,Rajshahi,Oil (palm),121.63,66.04313333333333
2021-10,Rajshahi,Lentils (masur),89.92,66.04313333333333
2021-10,Sylhet,Wheat flour,37.18,82.5476
2021-10,Sylhet,Oil (palm),132.48,82.5476
2021-11,Barisal,Rice (coarse),42.0,6.65
2021-11,Barisal,Wheat flour,38.44,6.65
2021-11,Barisal,Oil (palm),136.17,6.65
2021-11,Barisal,Lentils (masur),84.47,6.65
2021-11,Chittagong,Wheat flour,44.5,7.342166666666666
2021-11,Chittagong,Oil (palm),134.55,7.342166666666666
2021-11,Dhaka,Rice (coarse),45.4,5.191366666666666
2021-11,Dhaka,Wheat flour,39.32,5.191366666666666
2021-11,Khulna,Rice (coarse),43.83,2.8346666666666667
2021-11,Khulna,Oil (palm),141.83,2.8346666666666667
2021-11,Rajshahi,Rice (coarse),44.5,2.8784333333333336
2021-11,Rajshahi,Oil (palm),129.16,2.8784333333333336
2021-11,Rajshahi,Lentils (masur),87.5,2.8784333333333336
2021-11,Sylhet,Wheat flour,38.05,2.0687666666666664
2021-11,Sylhet,Oil (palm),138.44,2.0687666666666664
2021-11,Sylhet,Lentils (masur),91.85,2.0687666666666664
2021-12,Barisal,Wheat flour,40.32,20.354166666666668
2021-12,Barisal,Oil (palm),135.0,20.354166666666668
2021-12,Barisal,Lentils (masur),89.73,20.354166666666668
2021-12,Chittagong,Oil (palm),132.66,14.891833333333333
2021-12,Dhaka,Wheat flour,42.26,14.166666666666666
2021-12,Khulna,Wheat flour,39.15,11.6
2021-12,Rajshahi,Rice (coarse),44.5,2.011766666666667
2021-12,Rajshahi,Wheat flour,39.0,2.011766666666667
2021-12,Rajshahi,Oil (palm),134.81,2.011766666666667
2021-12,Rajshahi,Lentils (masur),88.21,2.011766666666667
2021-12,Sylhet,Wheat flour,38.97,8.370366666666667
2021-12,Sylhet,Lentils (masur),93.6,8.370366666666667
2022-01,Chittagong,Oil (palm),133.63,2.8587
2022-01,Dhaka,Wheat flour,42.5,2.2839666666666667
2022-01,Khulna,Wheat flour,40.17,4.5360000000000005
2022-01,Khulna,Lentils (masur),95.5,4.5360000000000005
2022-01,Rajshahi,Rice (coarse),44.5,7.650966666666666
2022-01,Rajshahi,Lentils (masur),95.11,7.650966666666666
2022-01,Sylhet,Wheat flour,41.75,4.124333333333333
2022-01,Sylhet,Lentils (masur),97.47,4.124333333333333
2022-02,Barisal,Oil (palm),135.0,14.875
2022-02,Chittagong,Wheat flour,45.64,5.5188
2022-02,Chittagong,Oil (palm),140.98,5.5188
2022-02,Dhaka,Wheat flour,42.5,11.148166666666668
2022-02,Khulna,Wheat flour,39.77,12.834666666666664
2022-02,Khulna,Oil (palm),150.45,12.834666666666664
2022-02,Khulna,Lentils (masur),97.53,12.834666666666664
2022-02,Rajshahi,Rice (coarse),44.5,10.2235
2022-02,Rajshahi,Wheat flour,39.0,10.2235
2022-02,Sylhet,Wheat flour,44.56,14.8069
2022-02,Sylhet,Oil (palm),139.39,14.8069
2022-02,Sylhet,Lentils (masur),95.13,14.8069
2022-03,Barisal,Oil (palm),136.37,5.983333333333333
2022-03,Chittagong,Wheat flour,44.0,6.158966666666667
2022-03,Chittagong,Oil (palm),147.53,6.158966666666667
2022-03,Dhaka,Wheat flour,42.91,8.4568
2022-03,Khulna,Wheat flour,41.0,3.728
2022-03,Khulna,Oil (palm),155.21,3.728
2022-03,Khulna,Lentils (masur),95.7,3.728
2022-03,Rajshahi,Rice (coarse),44.5,2.9255
2022-03,Rajshahi,Wheat flour,39.0,2.9255
2022-03,Sylhet,Lentils (masur),92.96,24.068766666666665
2022-04,Barisal,Wheat flour,43.58,9.604166666666666
2022-04,Barisal,Oil (palm),132.5,9.604166666666666
2022-04,Chittagong,Wheat flour,44.0,26.81013333333333
2022-04,Chittagong,Oil (palm),153.95,26.81013333333333
2022-04,Dhaka,Wheat flour,43.5,34.3951
2022-04,Khulna,Wheat flour,41.0,6.930666666666667
2022-04,Khulna,Oil (palm),142.04,6.930666666666667
2022-04,Rajshahi,Rice (coarse),44.5,12.082333333333333
2022-04,Rajshahi,Wheat flour,39.0,12.082333333333333
2022-04,Sylhet,Lentils (masur),96.91,100.664
2022-05,Barisal,Rice (coarse),42.5,55.8375
2022-05,Barisal,Lentils (masur),98.95,55.8375
2022-05,Chittagong,Wheat flour,46.01,46.62693333333333
2022-05,Chittagong,Oil (palm),170.19,46.62693333333333
